"PC1","PC2","Depth","Facies"
-3.40000306458118,-0.783221224679563,10.42,"ZC2A"
-3.41657013758873,-1.49883212369171,10.44,"ZC2A"
-2.30259062877666,-1.2560498410854,10.46,"ZC2A"
-2.85946339481644,-1.12152039624627,10.48,"ZC2A"
-1.44867925939624,-0.99896985603064,10.5,"ZC2A"
-1.85815806547577,-0.512617594541923,10.52,"ZC2A"
-1.83403787981178,-0.599220889070623,10.54,"ZC2A"
-0.882617406811276,-0.414677349109386,10.56,"ZC2A"
-0.343253762635275,-0.0682185774630185,10.58,"ZC2A"
-0.8650461423418,-1.15031383528547,10.6,"ZC2A"
-1.37020472452773,-0.644611494168347,10.62,"ZC2A"
-1.21224352544378,-0.602946713199416,10.64,"ZC2A"
-1.75104510498905,-0.390256742302567,10.66,"ZC2A"
-1.743982149199,-1.0123991720837,10.68,"ZC2A"
-1.32242949108443,-0.700705985149109,10.7,"ZC2A"
-1.9647622409915,-0.207510023729128,10.72,"ZC2A"
-1.17651641244871,-0.422750277819695,10.74,"ZC2A"
-1.57645461594364,-0.506184003118595,10.76,"ZC2A"
-1.07023673608185,-0.022964351365398,10.78,"ZC2A"
-1.49493318011308,-0.588222084015075,10.8,"ZC2A"
-1.507576197541,-0.547201764252338,10.82,"ZC2A"
-1.45095021196283,-0.872110054258704,10.84,"ZC2A"
-2.02858020783544,-1.08543369256236,10.86,"ZC2A"
-1.43399132374141,-0.870778278938996,10.88,"ZC2A"
-1.00456737003892,-0.807990036295125,10.9,"ZC2A"
-1.42613281473591,-0.97043946028888,10.92,"ZC2A"
-2.78698186931501,-1.67857216463616,10.94,"ZC2A"
-3.41403952546273,-1.7947028134946,10.96,"ZC2A"
-3.16158397237592,-1.78365861837744,10.98,"ZC2A"
-3.26954012365708,-2.28766219851614,11,"ZC2A"
-3.04000453301513,-2.40984128530202,11.02,"ZC2A"
-3.41178255252205,-1.76153287001339,11.04,"ZC2A"
-2.42451762835909,-1.17977420492319,11.22,"ZC2A"
-0.470691624782664,-1.16535628952209,11.54,"ZC2A"
-1.1383728329552,-0.85214264276248,11.56,"ZC2A"
-1.32322351544005,-0.683261721056842,11.58,"ZC2A"
