-73.25,19.4982,23.7905,44.9512,37.441,35.9753,2.58009,25.419,54.8133,8.87988,19.5971,331.14,22.8614,5.04408,4.08254,11.0851,2.67861,10.337,15.8213,6.39942,15.3387,0.0149607,64.07
-67.9858,18.503,31.36,30.8041,33.3734,35.9753,3.43096,43.2783,44.5315,8.87988,5.56044,327.796,36.4376,9.51203,1.67548,12.6079,0.713559,9.52082,15.8213,6.00883,11.8153,0.0137222,66.8216
-73.2822,5.15584,36.4257,51.4738,33.3734,13.281,21.5389,33.6658,47.4211,8.7735,3.05961,329.222,16.5731,2.44571,6.81564,28.6555,0.759541,6.09105,32.1251,5.63403,29.2175,0.0132261,67.2137
-70.9391,11.3545,30.4058,51.4738,33.3734,12.8985,19.2469,48.188,47.4211,4.48562,1.89736,318.331,12.9607,13.4454,0.740286,18.8375,5.66465,2.41261,19.5149,6.19096,31.7111,0.0124444,68.5829
-67.45,17.5727,37.3148,51.4738,29.9992,5.53804,26.1264,48.188,37.6954,4.71408,1.89736,329.482,10.1353,14.1821,1.52579,28.6902,5.66465,0.373864,22.5432,9.62455,40.0972,0.012718,68.9769
-62.8342,16.0286,37.3148,49.3325,29.9992,1.99707,26.1264,48.188,45.5055,8.04481,1.89736,322.458,8.73015,14.1821,3.31607,28.6902,5.76503,5.24957,17.7285,11.2654,44.0236,0.012718,66.9591
-64.7059,16.0286,37.3148,49.3325,29.9992,1.99707,26.1264,48.188,45.5055,8.04481,1.3815,322.458,8.73015,15.5267,3.31607,28.6902,5.76503,5.24957,17.7285,9.17329,54.2715,0.00239176,66.7329
-61.6922,14.3096,32.6078,42.3979,52.5765,16.4226,25.5929,27.6274,42.1175,6.45807,7.34304,326.164,4.29512,15.5263,2.79379,33.8334,6.46154,3.46292,6.6787,14.2419,51.9438,0.00365928,68.5515
-73.5825,9.78815,25.71,10.116,52.2582,40.4936,31.2294,33.1449,42.1175,3.29608,10.6796,326.164,9.88083,16.5691,18.6891,11.9167,0.170169,1.59713,3.33169,34.957,26.856,0.00938784,68.0753
-69.8743,9.78815,6.90893,22.6793,67.1986,44.7463,37.2951,13.6808,32.5861,17.8848,10.6796,311.867,10.7666,7.16237,12.4558,14.8166,2.20064,18.1171,3.33169,38.847,7.92314,0.0060958,67.6491
-69.8743,18.7169,6.90893,17.3057,62.8278,56.5853,28.6161,20.5442,21.5561,17.8968,14.8495,321.946,2.3328,7.06684,14.8237,36.8388,0.218228,15.4654,3.33169,22.0711,7.36416,0.00912148,67.0563
-64.3159,17.1541,6.90893,16.3098,62.8246,79.4232,29.3462,20.5442,5.6375,18.1172,12.8739,321.946,4.06563,7.7099,10.1582,6.57126,0.133277,5.93481,12.7793,29.0728,0.610347,0.00858782,67.345
