-48.8284,11.2857,25.4945,0.267879,2.01259,1.90941,11.5273,13.6083,31.3318,9.4158,5.78224,1.62092,7.56408,2.03162,2.30654,12.0307,1.51862,2.75474,31.2054,3.53297,15.284,8.02958,0.343574,40.7297,22.909,10.6085,0.0056608,70.6287
-54.2353,11.2857,25.4945,2.72461,2.63806,1.90941,7.8762,12.3704,22.2429,17.2054,7.75148,4.01466,12.5546,2.03162,3.86988,6.01742,12.9365,1.54658,26.0875,5.05692,13.7998,4.46059,24.5867,17.1541,16.5951,9.18961,0.0056608,63.7524
-47.7189,10.5739,23.795,4.73887,2.36804,1.90941,10.9399,16.4638,22.2429,13.8866,2.34629,6.49141,17.1133,1.27774,10.558,4.501,7.94807,1.54658,8.35962,14.0386,10.9633,7.273,1.71284,16.8639,15.5242,18.6952,0.00307128,66.6089
-58.7338,6.20417,20.7353,4.07192,7.89923,4.40294,10.9399,31.0376,12.1025,11.0234,3.88076,2.58491,23.1718,6.18168,2.47297,12.0444,5.89015,4.7186,6.45944,4.08397,11.8848,34.9467,23.7539,11.4836,15.5078,19.0925,0.00307128,68.9876
-65.6007,8.5966,18.3604,5.37975,8.21964,5.6204,10.9399,20.0624,19.6926,11.4829,6.81267,2.58491,12.6017,1.7392,5.91973,11.8229,3.99029,5.33592,14.8898,3.5637,6.92274,35.9043,50.0466,9.62609,15.7269,1.96964,0.0034841,66.5802
-66.3482,8.5966,18.3444,8.61791,9.28939,5.6204,11.7403,14.1969,13.23,11.4829,13.5658,4.62092,11.3847,2.3893,5.14773,4.00923,2.98181,5.2413,3.77362,30.3083,10.5799,10.6028,47.1271,2.00613,2.77583,6.51893,0.0376035,61.6387
-47.6462,7.34381,17.5601,9.90902,5.45072,8.45124,7.38639,17.1637,15.9044,11.1142,13.8615,2.01461,8.29696,1.77996,2.23352,3.19089,17.9132,5.15914,3.76712,22.2746,13.0544,2.16992,37.1167,14.1679,15.482,10.2851,0.0125109,63.4111
-55.7749,7.40651,17.9933,5.84105,5.15483,12.7561,0.269434,29.3402,10.1805,13.0511,7.95041,1.91373,8.95708,2.01616,1.83,7.4367,20.8486,2.96087,5.20688,7.27225,4.09694,15.5609,31.8641,18.653,15.9267,6.65625,0.00749414,66.2672
-32.1278,2.43844,18.1596,1.96227,8.52744,11.6168,2.59807,30.3941,7.30752,13.2013,8.34488,6.54024,5.18723,10.9731,3.01905,3.15167,21.2856,5.29541,21.4556,0.735316,1.83704,16.7523,36.0842,20.6534,2.6675,7.93402,0.00220257,69.6225
-38.6728,2.43844,15.8965,2.78715,8.91408,12.57,4.25813,30.3941,1.19262,19.8738,3.52606,6.57973,3.48628,0.113479,7.66004,4.38644,22.2608,5.33748,11.5127,2.57366,0.258296,9.02831,45.1855,9.86447,1.12152,5.63051,0.0111599,71.2699
-28.3566,4.95777,15.5887,7.20061,10.1627,10.0262,4.04249,29.4667,3.95744,16.9313,1.97239,6.21268,3.3429,2.17348,8.06015,2.28437,10.1808,11.1202,10.951,2.58867,15.8652,7.04072,4.0927,4.00859,5.09909,11.0432,0.00577349,66.225
-35.3661,3.13534,9.00534,2.64446,13.6461,19.2324,5.95896,18.0041,1.2295,18.3025,11.7395,8.04632,3.75151,11.041,1.95075,4.44835,12.973,8.07413,7.91029,2.5963,8.94252,10.2093,59.3647,6.4933,14.9218,3.81805,0.0352855,66.1514
-53.9911,3.7521,9.60149,2.64446,17.3722,18.2912,3.36384,14.8007,2.88362,20.0863,17.133,3.85008,6.20325,14.6796,10.5104,1.75018,8.56131,2.63462,8.28726,2.5889,6.82207,23.6038,50.4826,8.63823,17.4894,0.398741,0.0462162,69.0667
